,_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,airline_sentiment,airline_sentiment:confidence,negativereason,negativereason:confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
8797,681459836,False,finalized,3,2/25/15 6:51,negative,1.0,Bad Flight,0.6799,Delta,,DonnellyVJ,,0,@JetBlue we were on b6 619 this morning from Boston to beautiful San Diego. We really were bummed the satellite was broken. :(,"[32.99815682, -117.17405196]",2/17/15 16:26,5.67843e+17,,
8825,681459864,False,finalized,3,2/25/15 4:46,negative,1.0,Customer Service Issue,0.6679999999999999,Delta,,ProfessorpaUL15,,0,@JetBlue - why does my TSA-pre work with every airline BUT you? I pay good money for that. Spent 30 mins on phone to fix to zero success.,"[42.36604659, -71.01573889]",2/17/15 14:33,5.67814e+17,,Atlantic Time (Canada)
8846,681459885,False,finalized,3,2/25/15 8:14,neutral,0.6563,,,Delta,,ChicDisheveled,,0,"@JetBlue don't worry, I'm gonna share with my row! _Ù÷","[40.64784472, -73.77710687]",2/17/15 13:49,5.67803e+17,"San Diego, CA",Arizona
8863,681459902,False,finalized,3,2/25/15 9:57,negative,1.0,Late Flight,1.0,Delta,,stephyilmaz,,0,@JetBlue why are we delayed :( flight 1601,"[40.64656067, -73.78334045]",2/17/15 13:09,5.67793e+17,Long Island,Pacific Time (US & Canada)
8872,681459911,False,finalized,3,2/25/15 6:24,neutral,1.0,,,Delta,,ToriThatMexican,,0,@JetBlue I did get the email. Thought i wasn't supposed to reply to those_Ù÷â,"[46.16798631, -122.96616783]",2/17/15 12:24,5.67782e+17,pnw,Arizona
8873,681459912,False,finalized,3,2/25/15 10:01,neutral,0.6377,,,Delta,,ToriThatMexican,,0,@JetBlue I applied for a job at PDW where could I go for follow up. I'd really love the job #ilovejetblue,"[46.16788404, -122.96673513]",2/17/15 12:19,5.6778e+17,pnw,Arizona
8940,681459979,False,finalized,3,2/25/15 9:29,positive,0.644,,,Delta,,NMSpedaliere,,0,"@JetBlue she was a phone agent, pls do! Peggy was pleasant, informative and delivered. _ü_ü_ü_ü_ü","[40.78521842, -74.07232899]",2/17/15 9:06,5.67732e+17,"Old Greenwich, CT",Eastern Time (US & Canada)
8962,681460002,False,finalized,3,2/25/15 3:15,positive,1.0,,,Delta,,twinkletaters,,0,@JetBlue Thanks! Her flight leaves at 2 but she's arriving to the airport early. Wedding is in VT in Sept. Grateful you fly to BTV!! :),"[32.07301184, -81.09362691]",2/17/15 5:07,5.67672e+17,"Savannah, GA",
8973,681460014,False,finalized,3,2/25/15 4:46,negative,0.7020000000000001,Flight Attendant Complaints,0.7020000000000001,US Airways,,jeremyleewhite,,0,@USAirways is not the new @AmericanAir is more like the new @SpiritAirlines. Love AA. Not impressed with the subpar planes and gate agents.,"[35.21979387, -80.94498281]",2/24/15 11:39,5.70307e+17,,
8985,681460026,False,finalized,3,2/25/15 5:42,positive,0.6652,,,US Airways,,RickAdamek,,0,@USAirways Well I did miss it. But gate agents had rebooked boarding pass waiting when I landed. Time for lunch &amp; a beverage. Easy cheesy,"[33.43720156, -111.99928786]",2/24/15 11:19,5.70302e+17,"Fort Mill, SC",Eastern Time (US & Canada)
9040,681460081,False,finalized,3,2/25/15 2:42,negative,0.6674,Late Flight,0.6674,US Airways,,SteveBass2,,0,"@USAirways ...2 hours on the plane, they at least got us on a direct flight a couple hours Late Flightr on United","[40.6954621, -74.1733106]",2/24/15 9:24,5.70273e+17,,
9185,681460292,False,finalized,3,2/25/15 4:03,negative,0.6564,Customer Service Issue,0.3544,US Airways,,tracee28,,0,@USAirways done it! Process initiated Saturday morning.  Can't get info with website issues &amp; inadequate phone coverage.  How 2 get update??,"[29.99135326, -95.52122091]",2/23/15 20:30,5.70078e+17,Knoxville,Eastern Time (US & Canada)
9234,681460376,False,finalized,3,2/25/15 2:19,negative,1.0,Lost Luggage,1.0,US Airways,,tracee28,,0,@USAirways and @FlyKnoxville - bad weather should not be an excuse for not following established luggage procedures. #NoClothesNoInfo,"[29.99653598, -95.53874781]",2/23/15 18:14,5.70044e+17,Knoxville,Eastern Time (US & Canada)
9244,681460394,False,finalized,3,2/25/15 4:47,positive,1.0,,,US Airways,,golfowens,,0,@USAirways good work by flight 1798 crew.  #Chairman's recognition even in coach.  Too many #missedupgrades Late Flightly.  What's up with this?,"[35.22177192, -80.92309308]",2/23/15 17:20,5.70031e+17,"Charleston, SC and the Earth",
9379,681460624,False,finalized,3,2/25/15 9:43,neutral,0.6894,,0.0,US Airways,,charmellemaria,,0,"@USAirways is there an additional charge for a golf bag with clubs , shoes, and golf balls, if that's the only piece of luggage you check?","[38.95804042, -77.26190063]",2/23/15 12:46,5.69961e+17,"mclean, va",
9398,681460655,False,finalized,3,2/25/15 8:35,neutral,1.0,,,US Airways,,DanielleWaugh,,0,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.","[39.87010428, -75.2507858]",2/23/15 12:03,5.69951e+17,"Portland, Maine",Eastern Time (US & Canada)
9431,681460713,False,finalized,3,2/25/15 3:08,negative,1.0,Late Flight,0.7118,US Airways,,Mister617,,0,@USAirways stranding a student trying to get to Birmingham in CLT overnight w/o any help.  You can do better than that.  @av_duffy,"[42.2822248, -71.0378408]",2/23/15 11:18,5.69939e+17,@Mister617 follows you,Quito
9440,681460725,False,finalized,3,2/25/15 0:50,negative,0.6667,Can't Tell,0.6667,US Airways,,FaknilO,,0,"@USAirways I would happily wait in the terminal near food, restrooms and non irritated passengers.","[33.43588637, -111.99965664]",2/23/15 11:10,5.69937e+17,New Mexico,Mountain Time (US & Canada)
9441,681460726,False,finalized,3,2/25/15 1:48,negative,1.0,Late Flight,1.0,US Airways,,FaknilO,,0,@USAirways why let passengers on board when there was an issue? Over an hour &amp; the pilot doesn't know when we'll leave.,"[33.43824974, -111.99987573]",2/23/15 11:08,5.69937e+17,New Mexico,Mountain Time (US & Canada)
9511,681460796,False,finalized,3,2/25/15 1:00,negative,1.0,Bad Flight,0.6478,US Airways,,StevenS_CG,,0,@USAirways thanks for a subpar travel experience and it's not even over yet #stepitup,"[33.43790009, -111.99746652]",2/23/15 8:33,5.69898e+17,"Carlsbad, CA",
9519,681460804,False,finalized,3,2/25/15 2:13,negative,1.0,Late Flight,0.3407,US Airways,,fcutitta,,0,@USAirways Pilot pleads to let boarding begin for full flight #1937 while waiting for 4th flight attendant. Denied by mission control. Grrrr,"[35.21843964, -80.94253029]",2/23/15 8:19,5.69894e+17,"Wayland, MA USA",Eastern Time (US & Canada)
9536,681460821,True,golden,217,,negative,0.8563,Late Flight,0.5938,US Airways,negative,ConstanceSCHERE,Late Flight,0,@USAirways Seriously doubt that as I am still sitting inside at the gate.,"[39.8805621, -75.23893393]",2/23/15 7:52,5.69888e+17,"Boston, MA",Atlantic Time (Canada)
9566,681460851,False,finalized,3,2/25/15 5:18,negative,1.0,Late Flight,0.672,US Airways,,ConstanceSCHERE,,0,"@USAirways First the pilot was Late Flight, now it's maintenance. This is EXACTLY what happened two weeks ago. Unacceptable.","[39.88116058, -75.24031037]",2/23/15 6:55,5.69873e+17,"Boston, MA",Atlantic Time (Canada)
9580,681460866,False,finalized,3,2/25/15 7:33,negative,1.0,Late Flight,1.0,US Airways,,ConstanceSCHERE,,0,@USAirways Decided to be a good sport and give you guys another shot. Flight delayed. Again.,"[39.88024969, -75.2363937]",2/23/15 6:30,5.69867e+17,"Boston, MA",Atlantic Time (Canada)
9596,681460882,False,finalized,3,2/25/15 10:01,neutral,0.7006,,0.0,US Airways,,LaurenCarrot,,0,"@USAirways I'm referring to email like this.  Just tell people when they GET the upgrade. Otherwise, we know already. http://t.co/N8UvCLMADA","[33.6424884, -84.4325976]",2/23/15 5:20,5.69849e+17,Your Dreams,
9600,681460886,False,finalized,3,2/25/15 4:56,negative,1.0,Customer Service Issue,1.0,US Airways,,MadameMoodle,,0,@USAirways sure knows how to pamper customers they strand abroad. #badcustomerservice #fend4yourself #youareonyourown http://t.co/Pw1eudlcZg,"[21.15194085, -86.82443877]",2/23/15 5:02,5.69845e+17,"Sacramento, CA 95864",Pacific Time (US & Canada)
9612,681460898,False,finalized,3,2/25/15 2:48,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,KAhax,,0,@USAirways the only time I tweet is to tell you how horrible you're attendants are. Flight 3841 to LGA. I feel in jail,"[40.49569523, -80.24513477]",2/23/15 3:44,5.69825e+17,,
9616,681460902,False,finalized,3,2/25/15 5:25,negative,1.0,Late Flight,0.6875,US Airways,,sheilafmaguire,,0,"@USAirways flt 419. 2+ hrs Late Flight, baggage + 1 more hr. Now I see they delivered my suitcase wet inside &amp; out. #NotHappy","[36.11203645, -115.17712729]",2/23/15 3:27,5.69821e+17,"Scituate, MA",Eastern Time (US & Canada)
9698,681460984,False,finalized,3,2/25/15 3:17,negative,1.0,Customer Service Issue,1.0,US Airways,,kburke1122,,0,@USAirways I'm tired of paying for luggage &amp; less than stellar customer service @AmericanAir. #notafanofyourmerger,"[33.80598632, -118.36571615]",2/22/15 20:06,5.6971e+17,,Pacific Time (US & Canada)
9739,681461025,False,finalized,3,2/25/15 3:54,negative,1.0,Flight Attendant Complaints,0.3491,US Airways,,jtbloom,,0,"@USAirways worst service at Reagan Int. I rarely post about a company or service, but I am so annoyed. Not weather reLate FlightdÛ_incompetence.","[38.86411798, -77.0231684]",2/22/15 18:31,5.69686e+17,,Eastern Time (US & Canada)
9747,681461033,False,finalized,3,2/25/15 5:36,negative,1.0,Lost Luggage,1.0,US Airways,,LanierHope,,0,@USAirways Southern Hospitality luggage delivery service from SAV is AWFUL. Great @ delivering empty promises but not luggage #8hrs&amp;waiting,"[32.43487013, -80.64150369]",2/22/15 18:20,5.69683e+17,Wherever US Air takes me...,Eastern Time (US & Canada)
9767,681461053,False,finalized,3,2/25/15 4:56,negative,1.0,Late Flight,1.0,US Airways,,Geneva_Sands,,0,@USAirways why does this flight keep getting delayed Late Flightr and Late Flightr?,"[33.54774386, -86.75224256]",2/22/15 17:43,5.69674e+17,"Washington, D.C. ",Eastern Time (US & Canada)
9774,681461060,False,finalized,3,2/25/15 1:51,negative,1.0,Customer Service Issue,1.0,US Airways,,thestustein,,0,@USAirways on top of that a dozen ppl missed connections and you have ONE person at customer service? Abysmal!,"[39.8749399, -75.2407937]",2/22/15 17:34,5.69672e+17,New York,Eastern Time (US & Canada)
9777,681461063,False,finalized,3,2/25/15 3:38,negative,1.0,Customer Service Issue,0.6667,US Airways,,thestustein,,0,"@USAirways your service at PHL is abysmal. An hour on the runway waiting for a gate, no information anywhere, missed my connection abysmal!","[39.8749366, -75.2407972]",2/22/15 17:33,5.69671e+17,New York,Eastern Time (US & Canada)
9846,681461132,False,finalized,3,2/25/15 1:21,negative,1.0,Customer Service Issue,0.3482,US Airways,,MadameMoodle,,0,@USAirways 2nd February in a row- stranded us when we try to return from Cancun! No contact info- no way to rebook! #badcustomerservice,"[21.15192481, -86.82441431]",2/22/15 15:38,5.69643e+17,"Sacramento, CA 95864",Pacific Time (US & Canada)
9876,681461162,False,finalized,3,2/25/15 8:46,negative,1.0,longlines,0.6559999999999999,US Airways,,EggZackLeeMe,,0,@USAirways ... What's going on at @PHLAirport ?!  I've been sitting at the gate for 45minutes.,"[39.8749922, -75.24017448]",2/22/15 14:43,5.69629e+17,"West Chester, PA",Eastern Time (US & Canada)
9877,681461163,False,finalized,3,2/25/15 1:45,negative,1.0,Flight Attendant Complaints,1.0,US Airways,,LeahWoomer,,0,@USAirways 799 from AMS to PHL today- 3 of 4 flight attendants were downright rude and hostile and made the 8+ hour flight even worse.,"[39.87455718, -75.24082121]",2/22/15 14:42,5.69628e+17,,
9887,681461173,False,finalized,3,2/25/15 3:58,negative,1.0,Late Flight,1.0,US Airways,,greatloop,,0,@USAirways on plane from BOS to CLT for 60 mins. Still at gate. Crew says system-wide computers preventing paperwork. Any info you can give?,"[42.36184505, -71.02219492]",2/22/15 14:32,5.69626e+17,The Great Loop,Eastern Time (US & Canada)
9893,681461179,False,finalized,3,2/25/15 5:59,negative,1.0,Can't Tell,0.6443,US Airways,,dave_cavan,,0,"@USAirways his name is Rett Cavan, he has a gofundme page, and is going to take his last breath tonight. This airline only cares about money","[43.19825137, -70.87335749]",2/22/15 14:25,5.69624e+17,"Livonia, MI",
9894,681461180,False,finalized,3,2/25/15 1:41,negative,0.6653,Cancelled Flight,0.3451,US Airways,,dave_cavan,,0,@USAirways that you would let us just switch to a different set of flights so we could spend time with the family after he passes away...,"[43.19830037, -70.87348793]",2/22/15 14:23,5.69624e+17,"Livonia, MI",
9895,681461181,False,finalized,3,2/25/15 7:47,negative,1.0,Customer Service Issue,1.0,US Airways,,dave_cavan,,0,@USAirways he is 8 months old and is suffering from a rare form of cancer. Your customer service agents had no compassion and I am disgusted,"[43.19824341, -70.8733423]",2/22/15 14:23,5.69623e+17,"Livonia, MI",
9899,681461185,False,finalized,3,2/25/15 8:10,negative,1.0,Can't Tell,0.6186,US Airways,,dave_cavan,,0,@USAirways thank you so much for asking us to pay $700 to switch to a different flight so I could spend more time with my dying nephew.,"[43.19872113, -70.87307422]",2/22/15 14:22,5.69623e+17,"Livonia, MI",
9913,681461199,False,finalized,3,2/25/15 3:39,negative,1.0,Cancelled Flight,1.0,US Airways,,TheConnorCough,,0,"@USAirways Cancelled Flights my flight to NY 3 times, then once I make it here they decided for S&amp;Gs they'll Cancelled Flight my return flight too. Thanks.","[42.74561865, -73.80942844]",2/22/15 14:05,5.69619e+17,"G-Town, Geneva NY",Central Time (US & Canada)
9914,681461200,False,finalized,3,2/25/15 9:40,neutral,0.65,,0.0,US Airways,,LaceyDGarland,,2,@USAirways Y'all need to get it together,"[35.87642273, -78.79274566]",2/22/15 14:04,5.69619e+17,"Goldsboro, NC",Eastern Time (US & Canada)
9916,681461202,False,finalized,3,2/25/15 8:27,negative,1.0,longlines,0.6624,US Airways,,LaceyDGarland,,0,@USAirways Everyone on Flight 669 from LAX to RDU enjoyed waiting an hour &amp; a half in baggage claim for their bags just now,"[35.87648539, -78.79266577]",2/22/15 14:03,5.69619e+17,"Goldsboro, NC",Eastern Time (US & Canada)
9920,681461206,False,finalized,3,2/25/15 6:27,neutral,0.6374,,,US Airways,,Geneva_Sands,,0,"@USAirways if my flight, 4035, is delayed, what time do I have to arrive at BHM?","[33.50528024, -86.81047219]",2/22/15 13:55,5.69617e+17,"Washington, D.C. ",Eastern Time (US & Canada)
9984,681461272,False,finalized,3,2/25/15 9:39,negative,1.0,Can't Tell,1.0,US Airways,,FiVeBoRoUghS718,,0,@USAirways really nigga.. Ur a fuck boy,"[40.85214382, -73.28567395]",2/22/15 12:18,5.69592e+17,,
9985,681461273,False,finalized,3,2/25/15 9:09,negative,1.0,Late Flight,0.6529,US Airways,,HutchinsJim,,0,"@USAirways I sympathize re:weather issues, but when times get tough, call in more folks. Over two hours on hold for 4-minute fix. #FAIL","[39.98272482, -86.22502919]",2/22/15 12:15,5.69591e+17,"Carmel, IN",Atlantic Time (Canada)
10042,681461330,False,finalized,3,2/25/15 9:43,negative,1.0,Customer Service Issue,1.0,US Airways,,415seanz,,0,@USAirways quit being cheap and hire some call center employees. It shouldn't take half a day to call you,"[37.78831231, -122.41007318]",2/22/15 10:06,5.69559e+17,"San Francisco, CA",Pacific Time (US & Canada)
10056,681461344,False,finalized,3,2/25/15 2:05,negative,1.0,Late Flight,0.6562,US Airways,,mwkriv,,0,"@USAirways overloads small plane with extra baggage and then. Has to take them off... Poor execution #4435, 75 minute delay...","[35.22358885, -80.95061712]",2/22/15 9:54,5.69556e+17,,Quito
10058,681461346,False,finalized,3,2/25/15 3:07,negative,1.0,Late Flight,1.0,US Airways,,mwkriv,,0,"@USAirways , I am embarrassed for us air and their inability to manage during weather delays.handling of # 4435 is an example","[35.21905941, -80.9426995]",2/22/15 9:52,5.69555e+17,,Quito
10063,681461351,False,finalized,3,2/25/15 4:34,negative,1.0,Customer Service Issue,1.0,US Airways,,OthalieGraham,,0,@USAirways NOW they're not even accepting calls AT ALL! Come on.,"[40.04903686, -75.1035816]",2/22/15 9:42,5.69553e+17,,
10124,681461413,False,finalized,3,2/25/15 9:52,negative,1.0,Customer Service Issue,0.6558,US Airways,,bhick1a,,0,"@USAirways how aggravating, zone 5 boarded, overhead empty but forcing bag check. Better not loose bag again! flt1727 http://t.co/w3XS6TVpZg","[39.87309176, -75.24413798]",2/22/15 8:05,5.69528e+17,"Pennsauken, NJ",Eastern Time (US & Canada)
10135,681461425,False,finalized,3,2/25/15 8:50,negative,0.6917,Flight Attendant Complaints,0.3727,US Airways,,sunmoorthy,,0,@USAirways I have a MAJOR complaint that I want to address w/you about my hand luggage courtesy check-in. What's the best way to do this?,"[38.92102632, -76.9969392]",2/22/15 7:54,5.69526e+17,"Arlington, VA",Eastern Time (US & Canada)
10165,681461455,False,finalized,3,2/25/15 4:03,negative,1.0,Cancelled Flight,0.6526,US Airways,,Harrycookiv,,0,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,"[39.52438256, -74.70144898]",2/22/15 7:00,5.69512e+17,The Land of Twitter,Mountain Time (US & Canada)
10195,681461485,False,finalized,3,2/25/15 9:57,negative,1.0,Late Flight,0.6617,US Airways,,T2inSF,,0,"@USAirways #Overbooked SXM-CLT delayed deplaning extra passengers. #missedconnection #forcedovernight #CLT, no lodging/food. Disappointed.","[36.24269903, -86.10760197]",2/22/15 5:50,5.69494e+17,San Francisco,Pacific Time (US & Canada)
10235,681461526,False,finalized,3,2/25/15 5:55,negative,1.0,Customer Service Issue,0.6848,US Airways,,Kerberos_XSN,,0,@USAirways my phone has been on hold since midght  fkn 7 hrs of hold ?? Unacceptable!!!!!!!!,"[25.7789761, -80.1353923]",2/22/15 4:15,5.6947e+17,,Atlantic Time (Canada)
10236,681461527,False,finalized,3,2/25/15 10:15,negative,1.0,Late Flight,0.6684,US Airways,,Kerberos_XSN,,0,@USAirways 8 hrs of wait time is unbelieavle unaccpetable biggest airline in the world should have failback call centers,"[25.7789509, -80.1353866]",2/22/15 4:14,5.6947e+17,,Atlantic Time (Canada)
10240,681461531,False,finalized,3,2/25/15 3:17,negative,1.0,Customer Service Issue,0.6808,US Airways,,mnorouzi,,0,"@USAirways - what a disaster! Flight 3739, missed passenger count by 5 since it was done manually!!  Really???","[39.05365524, -84.65487604]",2/22/15 3:59,5.69467e+17,,
10247,681461538,False,finalized,3,2/25/15 2:46,negative,1.0,Lost Luggage,0.3732,US Airways,,rylietolbert15,,0,@USAirways your airline also delayed our bags to us for 4 hours &amp; refused to ship them to our local airport #disappointed #stillbagless,"[39.25956567, -76.70131545]",2/22/15 3:32,5.6946e+17,New York,
